total_cost,total_power,cpu_score,gpu_score,ram_score,storage_score,psu_score,purpose,purpose_encoded,compatibility,budget_difference,overall_build_quality
1127.94,95.0,152.0,2480,12800,2124800.0,5.0,Office,2,0.0,-2084.0806463524505,28.88005938536348
4884.939999999999,400.0,471.5,2480,160000,2764800.0,5.0,Office,2,0.0,2953.1193617771196,0.1831213155503115
1283.94,340.0,100.0,26450,11732,2252800.0,1.0,Gaming,0,0.0,-1013.1270369717699,32.49427226501047
997.94,95.0,160.0,7650,6400,70400.0,5.0,Gaming,0,0.0,-2263.0856266506025,24.45662068203765
1211.94,145.0,157.0,8790,268800,2252800.0,0.0,Editing,1,0.0,-1891.9450980487704,29.68032264167236
1091.94,140.0,302.0,680,76800,108800.0,3.0,Gaming,0,0.0,-839.8616154890951,31.694350175748056
1349.44,225.0,180.0,11480,134400,4966400.0,0.0,Editing,1,0.0,-2149.039862066362,30.848202938433385
1195.94,85.0,137.0,2890,28800,537600.0,4.0,Editing,1,1.0,-2034.7743897570072,28.024065879476026
1142.94,90.0,202.5,5890,42656,256000.0,0.0,Editing,1,1.0,-2009.845198825281,36.23498696494085
2443.9399999999996,465.0,192.0,33980,108800,294400.0,3.0,Editing,1,0.0,1275.478541899712,0.028551264324115307
813.94,90.0,171.0,3980,108800,422400.0,5.0,Office,2,0.0,-1027.4778757811482,31.461943384109734
947.94,115.0,205.5,6490,35200,313600.0,2.0,Editing,1,0.0,-1820.682981229891,23.83227370568633
2119.94,205.0,286.0,17120,16000,505600.0,1.0,Gaming,0,0.0,976.219196178668,0.0
1461.94,175.0,322.0,7980,115200,5120000.0,4.0,Gaming,0,0.0,634.1191161817461,0.1307288555765416
1377.94,84.0,162.0,480,230400,627200.0,2.0,Editing,1,0.0,-2237.3593861659606,25.729047273725488
1290.44,115.0,138.5,9980,38400,153600.0,1.0,Gaming,0,0.0,-1739.5985735602571,22.980932921991332
1040.44,215.0,245.5,15340,8532,448000.0,2.0,Editing,1,0.0,-1638.1158427583605,24.453806968883008
1271.94,100.0,322.0,3480,59712,1254400.0,0.0,Editing,1,0.0,-969.4123691518007,37.03331136524749
1087.94,335.0,153.0,22890,5332,38400.0,4.0,Office,2,0.0,-982.9466739154354,29.3614663386367
933.94,355.0,127.0,5480,108800,441600.0,3.0,Gaming,0,0.0,-1960.5329456450909,22.26220462361446
1083.94,60.0,187.0,1250,153600,5120000.0,5.0,Editing,1,0.0,-2239.216688565304,29.117532749114662
1054.94,310.0,173.5,16780,115200,614400.0,0.0,Gaming,0,0.0,-838.0974909325041,35.75242636734693
1459.94,340.0,224.0,16980,16000,3430400.0,0.0,Gaming,0,0.0,-431.45665132357726,36.2233856831702
1248.94,225.0,206.0,11980,68256,4147200.0,4.0,Editing,1,0.0,-708.3273540120622,41.00262372895003
731.94,290.0,127.0,7980,3200,640000.0,4.0,Office,2,0.0,-1380.1386749864791,30.252092044832718
7930.939999999999,295.0,223.5,28980,28800,1971200.0,2.0,Editing,1,0.0,4017.872514363079,3.1705258029353294
1615.94,256.0,92.5,13980,11200,10035200.0,3.0,Editing,1,1.0,-801.9398656223234,45.29540139403644
1377.94,323.0,197.5,13980,51200,2124800.0,1.0,Office,2,0.0,-1134.377268088997,37.66852167594948
1258.94,215.0,192.5,7980,160000,1971200.0,5.0,Gaming,0,1.0,262.0375502909477,25.403536789605027
875.94,45.0,153.5,2480,121600,563200.0,4.0,Gaming,0,0.0,-1348.137350109725,26.995853710028037
1528.44,230.0,189.0,14670,192000,256000.0,4.0,Office,2,0.0,154.93372255192276,36.64806958723893
1586.94,405.0,322.0,11980,17056,608000.0,4.0,Gaming,0,0.0,-1339.764736567177,34.41275639133309
2657.9399999999996,150.0,215.0,18970,68256,595200.0,3.0,Office,2,0.0,110.7335039641589,39.2064433299624
668.94,88.0,124.5,680,96000,217600.0,2.0,Editing,1,1.0,-468.4164894730761,34.28223479835151
1206.44,285.0,226.5,15120,179200,460800.0,2.0,Office,2,0.0,-1479.3854567395342,36.20099193771834
826.94,50.0,64.0,3980,66128,51200.0,2.0,Editing,1,0.0,-1298.4538890579975,19.9591962169295
1181.94,165.0,202.5,14980,57600,4608000.0,1.0,Office,2,0.0,-2669.743435331852,30.697917223011377
1294.94,195.0,199.0,9980,119456,473600.0,2.0,Office,2,1.0,-524.3469494261399,49.64643337359924
39812.93999999999,715.0,136.5,78980,136512,166400.0,1.0,Office,2,1.0,37929.885152375115,0.0
1440.94,270.0,200.5,16780,96000,1203200.0,1.0,Editing,1,0.0,636.7580700159256,0.0
6920.439999999999,425.0,231.0,26980,96000,640000.0,2.0,Gaming,0,0.0,5574.308611609409,0.0
39428.93999999999,765.0,162.0,78980,8532,57600.0,1.0,Gaming,0,0.0,36714.9223189306,0.3284250185813783
1092.94,230.0,195.5,13990,128000,96000.0,0.0,Gaming,0,0.0,336.3368368224433,0.0
944.44,145.0,167.0,1980,217600,857600.0,5.0,Gaming,0,0.0,-849.9603150840926,33.066875472710876
854.94,130.0,189.5,680,29856,153600.0,0.0,Gaming,0,0.0,-1537.5212989297665,17.41577079408142
1220.94,60.0,92.5,9980,34112,256000.0,4.0,Gaming,0,0.0,-994.0965532169548,34.783952073480926
1123.44,250.0,174.0,14890,96000,371200.0,0.0,Office,2,0.0,-2728.6165774427386,27.61742241266634
2133.4399999999996,420.0,191.0,31980,89600,5017600.0,2.0,Gaming,0,0.0,-1745.306570865559,37.58130546950233
871.94,165.0,129.5,11560,30400,2073600.0,1.0,Office,2,1.0,113.56706136802472,38.91582457750826
1461.94,200.0,341.0,2890,42656,1894400.0,2.0,Editing,1,0.0,-2193.7356249011314,23.693839747419585
3027.9399999999987,285.0,137.0,21890,8532,1126400.0,3.0,Editing,1,0.0,2511.9647023786565,0.47328441138037985
1660.94,295.0,193.0,21980,115200,448000.0,1.0,Editing,1,0.0,-1561.15943484513,30.582471626404956
6227.939999999999,575.0,369.5,31980,7464,3174400.0,4.0,Editing,1,0.0,3250.0090958065502,0.7301122532370901
1218.94,160.0,103.5,17980,28800,1036800.0,4.0,Gaming,0,0.0,-34.00030144025618,47.17640095944658
819.44,225.0,231.0,10230,51200,947200.0,2.0,Editing,1,0.0,58.24820843655266,43.06831436126671
873.94,85.0,196.0,780,38400,921600.0,1.0,Office,2,0.0,-1267.3096047283193,28.540701207067542
953.94,70.0,162.0,3980,7464,179200.0,3.0,Office,2,1.0,-2455.6851990004598,37.15046703925503
8019.439999999999,405.0,243.5,38980,128000,1843200.0,3.0,Office,2,0.0,5527.17276616439,1.4239447475629736
2250.4399999999996,160.0,306.5,11560,153600,416000.0,1.0,Editing,1,0.0,-1700.6955661167076,33.82676072108117
2108.94,145.0,136.0,22980,34112,460800.0,1.0,Editing,1,0.0,1192.625830855196,1.0067043471911745
2893.4399999999987,215.0,136.0,29870,24000,1254400.0,0.0,Editing,1,0.0,486.37424719780756,20.62503239728246
1372.44,60.0,239.5,680,268800,6758400.0,5.0,Office,2,0.0,561.1455682709973,0.0
1521.44,325.0,199.0,21670,256000,1024000.0,2.0,Editing,1,0.0,-1496.6323504519241,41.73617358400727
3571.9399999999987,285.0,205.0,18980,36800,1331200.0,4.0,Editing,1,0.0,955.0868124350113,0.7354191070090688
10703.939999999999,315.0,162.0,45980,6400,1331200.0,4.0,Gaming,0,0.0,9203.205846283383,0.0
10524.939999999999,220.0,395.0,1250,34112,256000.0,2.0,Gaming,0,0.0,8398.264957681702,0.0
4629.439999999999,310.0,103.5,28120,76800,1459200.0,2.0,Editing,1,0.0,889.6763287615217,19.80208976980556
1045.94,65.0,118.0,980,256000,8908800.0,0.0,Gaming,0,0.0,-1007.6066183550752,28.777061563423015
1546.94,336.0,114.5,25990,48000,7065600.0,2.0,Gaming,0,0.0,-2233.0717305140697,31.20860434618855
1551.94,200.0,102.0,18120,59712,3072000.0,0.0,Editing,1,0.0,-1293.9308073424672,29.045018482541998
1099.94,188.0,125.5,10230,93856,819200.0,0.0,Editing,1,0.0,-850.6398377888374,28.456857052905903
1488.94,265.0,214.0,17980,4264,448000.0,3.0,Gaming,0,0.0,162.25957129186054,37.065469329859944
10639.939999999999,295.0,162.0,45980,34112,691200.0,5.0,Gaming,0,0.0,8003.859735346005,0.4229970673439369
951.44,160.0,262.0,2480,22400,102400.0,0.0,Editing,1,0.0,-2534.1098824154874,21.733486326010897
1391.94,165.0,206.0,11230,51200,3584000.0,2.0,Gaming,0,0.0,-2393.728667782844,26.308227015614307
2223.4399999999996,415.0,153.5,33980,40000,569600.0,3.0,Editing,1,0.0,712.4523461124277,0.0
1019.94,242.0,203.0,1980,28800,307200.0,2.0,Gaming,0,0.0,-212.16523123545153,33.811001322709565
1608.44,460.0,262.0,26990,83200,1484800.0,4.0,Office,2,1.0,-1421.240124119734,45.652862876695835
1308.44,345.0,199.0,14250,134400,633600.0,2.0,Editing,1,0.0,-1127.362632879805,36.03834213688421
694.94,110.0,144.5,6980,21328,256000.0,0.0,Editing,1,0.0,-3160.0766169402605,14.21220698086654
3569.9399999999987,595.0,202.5,48980,29856,1075200.0,0.0,Office,2,0.0,159.01054516368777,34.438074867609046
9930.939999999999,510.0,791.25,6980,307200,460800.0,3.0,Gaming,0,0.0,9142.479417997285,0.0
877.94,241.0,91.0,14890,5332,409600.0,4.0,Editing,1,0.0,-1291.9883004013068,20.820720905200076
11881.939999999999,320.0,395.0,18970,11732,2048000.0,3.0,Office,2,1.0,11452.930159976073,0.0
2645.9399999999996,541.0,153.5,29980,96000,89600.0,4.0,Office,2,0.0,-578.2964884391918,37.904102993858004
970.94,190.0,165.0,13980,12800,588800.0,2.0,Gaming,0,1.0,-1797.0622660574427,35.46322195578969
957.94,205.0,148.0,16980,93856,204800.0,1.0,Editing,1,1.0,-1034.9553371766663,37.11694276817125
1404.94,205.0,192.5,10230,132256,473600.0,5.0,Editing,1,0.0,-2149.7559226529684,24.966648573218098
807.94,196.0,120.5,11980,34112,972800.0,1.0,Editing,1,0.0,378.7766100696392,0.0
5618.939999999999,388.0,812.5,980,134400,256000.0,2.0,Gaming,0,0.0,3427.8679623675944,0.0
914.94,80.0,171.0,780,7464,10035200.0,4.0,Gaming,0,0.0,-2622.7506109161377,19.0088892220717
2592.9399999999996,491.0,153.5,33980,307200,2867200.0,0.0,Gaming,0,1.0,1310.385794022923,0.638451605669503
718.94,173.0,189.5,3980,121600,134400.0,3.0,Editing,1,0.0,-2547.904791726736,20.753751570706555
1237.94,145.0,164.5,12980,59712,179200.0,1.0,Office,2,0.0,671.0682300365937,1.3723016971467745
2420.9399999999996,196.0,101.0,19870,204800,76800.0,4.0,Office,2,0.0,1049.53956815206,1.6540380691115675
1613.94,395.0,206.0,23980,59712,1331200.0,4.0,Office,2,1.0,-1778.145155453305,39.31321399036231
1450.94,140.0,142.5,9980,44800,153600.0,4.0,Gaming,0,0.0,-469.44036477078294,41.42345419729453
1320.44,185.0,190.0,7480,166400,6144000.0,2.0,Editing,1,0.0,-2082.8798129066186,30.578381713487754
4062.9399999999987,295.0,137.0,28980,59728,4761600.0,3.0,Editing,1,0.0,1280.7455793861764,0.0
1222.94,135.0,136.5,14980,57600,2278400.0,5.0,Editing,1,0.0,421.41997473396464,1.1076628663698727
1179.94,338.0,150.0,21980,68256,7372800.0,2.0,Gaming,0,0.0,269.80618310146133,14.223426860032799
673.94,35.0,61.0,1980,46928,492800.0,3.0,Gaming,0,1.0,-2656.657540323233,25.346040810066093
2673.9399999999996,165.0,146.0,19870,27200,2611200.0,3.0,Office,2,1.0,1751.101671325162,0.0
2841.9399999999996,535.0,137.0,45980,307200,512000.0,0.0,Editing,1,0.0,707.0727521903918,19.094909117804633
1390.94,345.0,144.5,24980,8532,972800.0,5.0,Editing,1,1.0,913.9401519697128,1.16690665137046
1945.94,320.0,134.5,25990,21344,1459200.0,4.0,Gaming,0,0.0,-1619.1257040047526,33.81063006455126
775.44,60.0,93.0,3480,8532,2304000.0,5.0,Editing,1,0.0,-3005.766890216344,17.942703082553273
2038.94,170.0,263.5,1980,51200,1177600.0,1.0,Gaming,0,0.0,816.6335554050311,0.0
678.94,55.0,100.0,3480,42656,1228800.0,1.0,Gaming,0,0.0,-1482.4400132313895,19.616290555936825
1410.44,145.0,173.5,12980,320000,576000.0,1.0,Editing,1,0.0,-63.07027334334589,52.989997036103176
632.94,95.0,136.0,680,7464,1100800.0,4.0,Office,2,1.0,58.91994495886547,44.57829096306022
1867.94,220.0,239.5,7480,8532,780800.0,5.0,Office,2,0.0,-1070.1219646525592,35.3091507575189
1121.44,50.0,196.0,2480,40000,1484800.0,0.0,Office,2,0.0,-913.1832170041707,33.63748209978043
1279.94,300.0,320.0,14890,12800,1126400.0,1.0,Gaming,0,1.0,-1548.9110296826698,39.8561263138115
1829.94,245.0,333.0,14990,12800,1638400.0,0.0,Office,2,0.0,281.18013234731984,24.914976092579913
3070.9399999999996,310.0,263.0,17120,59728,1664000.0,4.0,Editing,1,0.0,732.308057149191,7.2622991804268375
546.94,140.0,165.0,5480,11200,819200.0,4.0,Editing,1,0.0,-884.6306347937414,25.312421058936536
4784.939999999999,495.0,774.25,13980,57600,332800.0,5.0,Editing,1,0.0,1874.037804887118,1.5264667083656505
717.94,115.0,162.0,780,22400,7475200.0,4.0,Gaming,0,0.0,-1084.821292931457,22.48039038575603
907.94,175.0,318.0,2980,12000,102400.0,4.0,Editing,1,1.0,-3073.149384904868,26.86509655375011
2677.9399999999996,345.0,342.25,18990,48000,512000.0,3.0,Gaming,0,0.0,1051.5050717074205,2.2456231443603305
1107.94,241.0,69.0,14890,230400,1996800.0,1.0,Office,2,0.0,-249.8469207816413,48.731916345015506
1318.94,285.0,152.0,23750,93856,1228800.0,1.0,Editing,1,0.0,374.1114687104812,0.1960547258863547
903.94,190.0,171.0,11560,4264,460800.0,3.0,Editing,1,0.0,-2732.545417968119,18.869011528278712
1017.94,245.0,137.5,8980,2668,7372800.0,0.0,Editing,1,0.0,-2792.077298448159,16.739825137905015
2028.94,295.0,142.0,19980,230400,4198400.0,1.0,Office,2,0.0,-1814.5598966808325,37.05016094881113
2709.9399999999996,588.0,125.5,45980,34128,1280000.0,2.0,Office,2,0.0,1821.9923528729873,0.0
2008.94,370.0,306.5,26990,268800,3891200.0,0.0,Gaming,0,0.0,461.07348782830354,20.14483987058164
1066.44,330.0,239.0,7980,25600,4761600.0,3.0,Editing,1,0.0,-177.9187626929911,42.93587499288652
586.44,40.0,165.0,3980,7464,51200.0,3.0,Office,2,0.0,137.2717888661121,0.6047194409389314
741.94,180.0,173.5,1980,34128,1049600.0,2.0,Editing,1,0.0,30.225510554339053,33.846756694720895
1386.94,205.0,231.0,12980,14932,4608000.0,4.0,Gaming,0,1.0,39.44698495167859,53.901194999031084
2884.9399999999996,545.0,230.0,45980,12800,332800.0,3.0,Office,2,0.0,-24.763330204819795,39.749523056132425
1178.94,215.0,153.5,21670,40000,729600.0,4.0,Gaming,0,0.0,473.80589620884143,0.0
675.94,35.0,64.0,3480,17056,588800.0,2.0,Office,2,0.0,-2467.8759797412404,24.20214856656646
734.94,80.0,192.0,1250,46928,281600.0,3.0,Editing,1,1.0,-122.99482961601097,49.07768182557482
2855.4399999999996,430.0,456.5,8980,35200,1152000.0,3.0,Office,2,0.0,2422.167667508118,0.0
7341.939999999999,425.0,267.0,37980,12800,2867200.0,2.0,Editing,1,0.0,3518.9100017817536,0.0
1029.94,73.0,191.25,980,108800,2252800.0,3.0,Editing,1,0.0,-1526.4243262716955,25.835620165540913
1853.44,185.0,165.0,14990,121600,2278400.0,1.0,Gaming,0,0.0,-1021.9251441146412,33.171202477710565
1102.94,60.0,109.5,3980,307200,1766400.0,3.0,Office,2,0.0,-1952.0221440557098,38.82419037089808
987.94,78.0,144.5,780,115200,1996800.0,2.0,Office,2,0.0,137.8907155830849,32.148395931086135
946.44,245.0,173.5,6980,38400,9523200.0,4.0,Office,2,0.0,-935.0363899631952,37.74553697564848
30631.94000000001,745.0,184.0,58980,21328,345600.0,3.0,Office,2,0.0,29117.089968334767,0.9897744181568475
11001.939999999999,265.0,153.5,45980,89600,7168000.0,3.0,Gaming,0,1.0,9409.271630505598,2.2253448624389383
1489.94,265.0,168.0,14250,294400,345600.0,0.0,Gaming,0,0.0,-23.381997703827665,43.09325461371718
1221.94,76.0,92.5,12980,19200,294400.0,2.0,Office,2,0.0,-2444.1494486717947,22.17477135570766
1216.94,235.0,162.0,15340,93856,6963200.0,3.0,Editing,1,1.0,-95.68228013005273,58.213187913721164
1295.94,60.0,184.0,4480,10664,358400.0,1.0,Editing,1,0.0,-1562.2741577040365,19.143281564144235
921.94,95.0,184.0,1480,64000,563200.0,2.0,Office,2,1.0,-2945.2727737855676,35.12288715246834
1410.44,289.0,119.0,28980,34128,7884800.0,2.0,Office,2,0.0,-846.2102781465614,39.79960108539185
883.94,34.0,85.0,480,140800,204800.0,1.0,Gaming,0,0.0,-1220.8027288360058,23.614575486857742
6716.939999999999,315.0,146.5,27980,25600,211200.0,2.0,Office,2,0.0,5693.688419005438,0.0375817080594905
575.94,385.0,144.5,5480,38400,1433600.0,2.0,Editing,1,0.0,-581.7982106535715,27.681169648705584
2782.9399999999996,515.0,147.0,29980,93856,595200.0,2.0,Gaming,0,0.0,1353.6007852456416,0.0
1720.94,280.0,261.5,11560,20800,6656000.0,3.0,Editing,1,0.0,461.51627711987794,4.70112312412434
1042.94,265.0,186.0,5890,15200,691200.0,3.0,Office,2,0.0,-2948.7663871803684,24.940805814922474
4929.939999999999,360.0,195.0,28120,25600,7065600.0,4.0,Gaming,0,0.0,3083.027326826363,0.3381152139449886
716.94,80.0,138.5,980,29856,2764800.0,1.0,Editing,1,0.0,-2503.5467851779367,20.13709829685208
912.94,185.0,215.0,12980,19200,998400.0,2.0,Editing,1,1.0,-1953.7461852517094,34.627222445723
1252.94,155.0,204.5,2480,32000,1945600.0,5.0,Gaming,0,0.0,-1305.930731221014,32.33952030380949
983.94,275.0,202.5,6980,89600,505600.0,3.0,Office,2,1.0,-1873.3558114334069,40.633158674264976
1183.94,345.0,164.5,26980,38400,448000.0,0.0,Editing,1,0.0,672.7103587432647,0.0
1118.94,105.0,200.5,6490,38400,1740800.0,3.0,Editing,1,0.0,-1982.4601375265256,25.310644721641108
39766.93999999999,715.0,114.5,78980,96000,4352000.0,5.0,Editing,1,0.0,36521.44509885083,0.0
1012.94,285.0,127.0,18990,25600,806400.0,5.0,Editing,1,0.0,-2168.1551233853397,24.32485646924349
905.94,305.0,226.5,12980,8532,435200.0,1.0,Editing,1,0.0,-1087.3149039821535,28.368006072492275
955.94,172.0,146.5,9540,32000,4864000.0,1.0,Editing,1,0.0,-1292.3825611345092,34.59823550161024
1817.44,400.0,338.0,24980,38400,179200.0,0.0,Editing,1,0.0,-1780.0004773621777,35.509604404695736
10769.939999999999,315.0,227.0,45980,93856,480000.0,0.0,Gaming,0,1.0,9884.390552931027,0.0
1035.94,230.0,190.0,15580,4264,3174400.0,1.0,Gaming,0,0.0,275.7841760519598,1.932721307428419
1335.94,258.0,185.5,17690,8532,108800.0,0.0,Office,2,0.0,-1039.2967505378288,27.835179774048118
710.94,225.0,165.0,7980,21328,716800.0,5.0,Gaming,0,0.0,-2650.1896680884984,16.27916228089612
1063.44,30.0,113.5,4980,230400,6041600.0,0.0,Office,2,1.0,-2056.193713570928,50.04217101451699
595.94,21.0,69.0,680,51200,384000.0,1.0,Gaming,0,0.0,-1704.2980815451415,13.653774224007558
1030.94,165.0,124.5,9540,121600,8396800.0,3.0,Editing,1,0.0,-748.0861236840824,36.284321404936236
1104.94,278.0,96.0,18890,140800,448000.0,2.0,Editing,1,0.0,-68.19383986489947,43.030715570336675
1083.94,260.0,175.5,21450,51200,64000.0,0.0,Editing,1,0.0,229.09835269847986,14.07341446831326
1671.94,335.0,132.0,29870,44800,448000.0,3.0,Editing,1,0.0,-1950.1779057786102,24.70561473668622
2096.44,470.0,252.0,23980,128000,678400.0,1.0,Editing,1,1.0,-1244.7001709126498,50.8427892233365
7557.939999999999,385.0,178.5,38980,51200,1190400.0,3.0,Gaming,0,0.0,5206.6126121779735,0.0
2295.9399999999996,285.0,164.5,18990,30400,384000.0,3.0,Office,2,0.0,-429.69704740811676,37.88398292568453
1086.94,245.0,105.5,17690,89600,1126400.0,1.0,Editing,1,0.0,-1677.8756447568644,28.365147695474267
1249.94,296.0,101.0,14250,121600,1280000.0,2.0,Editing,1,0.0,-481.9393798611302,40.563529206586125
12775.939999999999,610.0,1135.5,14250,108800,3788800.0,5.0,Gaming,0,0.0,11568.00919901608,0.0
2794.9399999999996,515.0,175.5,45980,89600,537600.0,0.0,Gaming,0,0.0,93.1328107491936,50.86806886928818
2056.94,406.0,68.0,36980,153600,134400.0,2.0,Office,2,0.0,-1340.0221079100147,31.217862024710257
1423.44,170.0,154.0,9790,89600,4300800.0,4.0,Office,2,0.0,-763.4717408787051,37.89751215209774
1193.94,310.0,145.5,14250,320000,1075200.0,1.0,Office,2,0.0,338.10861543791486,2.0167902261809534
1710.44,143.0,144.5,12890,192000,358400.0,1.0,Office,2,0.0,-1674.0954130734244,30.435224517214348
3607.9399999999987,260.0,173.5,18980,217600,870400.0,5.0,Editing,1,0.0,57.266031548574574,46.35319747045538
1849.94,395.0,281.5,19980,2668,3225600.0,5.0,Editing,1,0.0,1229.8137482283296,2.7852654942737582
1859.94,295.0,163.5,19980,5332,576000.0,1.0,Editing,1,0.0,906.8665265842401,0.4144962645015835
2317.9399999999996,152.0,203.0,3480,136512,1062400.0,2.0,Editing,1,0.0,-1005.0521046864992,36.75681859456574
1909.94,265.0,194.5,16980,42656,3635200.0,4.0,Editing,1,1.0,-1016.7398383422324,44.75132249484339
954.94,210.0,145.5,12980,12000,1139200.0,5.0,Office,2,0.0,-1970.4524420368207,25.37564033652146
1115.94,290.0,146.5,17990,140800,1536000.0,5.0,Editing,1,0.0,-1147.9263655760642,35.40329650368018
786.94,56.0,62.0,1480,38400,908800.0,3.0,Office,2,0.0,-2956.04278647727,22.241123222442678
1225.94,290.0,181.0,14890,60800,1280000.0,0.0,Editing,1,1.0,-2372.414138518746,34.39046593321369
794.94,130.0,101.5,9980,89600,256000.0,1.0,Editing,1,0.0,-1452.625570354293,23.33415482189629
872.94,350.0,181.0,9980,59728,1177600.0,3.0,Editing,1,0.0,-605.9503571484324,39.70277954422091
1314.94,210.0,333.0,8980,30400,627200.0,4.0,Office,2,0.0,103.89998929484045,37.78312989483337
676.94,156.0,63.0,11560,3200,1280000.0,5.0,Editing,1,0.0,-1523.5930993918373,24.1328724773545
1170.94,360.0,167.0,13980,3200,985600.0,1.0,Gaming,0,0.0,-119.34647577980218,39.222474931127074
1539.94,305.0,261.5,11560,29856,704000.0,3.0,Office,2,0.0,-478.1130954614682,41.01532517364336
1626.94,78.0,232.0,9980,64000,870400.0,3.0,Gaming,0,0.0,-1702.1496856865901,31.85880965558937
939.94,315.0,165.0,20870,12800,3993600.0,3.0,Gaming,0,0.0,-1000.8102199653281,31.010441761403754
620.94,110.0,184.0,780,29856,320000.0,2.0,Gaming,0,0.0,-515.0669214363866,25.251296809498964
632.94,56.0,74.5,580,59712,256000.0,4.0,Office,2,0.0,-1343.9744192840908,25.06887275932708
1565.94,290.0,165.0,27980,102400,716800.0,2.0,Gaming,0,0.0,-1748.55268817663,34.90370734649239
843.94,170.0,192.5,680,83200,4659200.0,0.0,Gaming,0,0.0,0.10896242621993224,43.06290558417221
847.94,213.0,216.0,5980,12800,332800.0,2.0,Editing,1,0.0,-2379.575933532295,18.81575690335547
875.94,45.0,103.5,2480,21328,4505600.0,0.0,Office,2,0.0,-209.68056018706784,42.33584334292875
8429.439999999999,600.0,812.5,18980,36800,2406400.0,3.0,Editing,1,0.0,5522.594558056988,0.0
780.94,21.0,63.0,780,51200,2406400.0,4.0,Gaming,0,0.0,-1160.32098255651,23.1921488900137
8353.939999999999,425.0,202.5,38980,6400,9523200.0,3.0,Editing,1,0.0,4870.236000781151,1.6874806595702458
769.94,141.0,153.5,580,153600,307200.0,2.0,Office,2,0.0,-3093.5313609340033,26.117049331466948
